date,country,cases,deaths
2020-01-25,Estonia,0,0
2020-01-26,Estonia,0,0
2020-01-27,Estonia,0,0
2020-01-28,Estonia,0,0
2020-01-29,Estonia,0,0
2020-01-30,Estonia,0,0
2020-01-31,Estonia,0,0
2020-02-01,Estonia,0,0
2020-02-02,Estonia,0,0
2020-02-03,Estonia,0,0
2020-02-04,Estonia,0,0
2020-02-05,Estonia,0,0
2020-02-06,Estonia,0,0
2020-02-07,Estonia,0,0
2020-02-08,Estonia,0,0
2020-02-09,Estonia,0,0
2020-02-10,Estonia,0,0
2020-02-11,Estonia,0,0
2020-02-12,Estonia,0,0
2020-02-13,Estonia,0,0
2020-02-14,Estonia,0,0
2020-02-15,Estonia,0,0
2020-02-16,Estonia,0,0
2020-02-17,Estonia,0,0
2020-02-18,Estonia,0,0
2020-02-19,Estonia,0,0
2020-02-20,Estonia,0,0
2020-02-21,Estonia,0,0
2020-02-22,Estonia,0,0
2020-02-23,Estonia,0,0
2020-02-24,Estonia,0,0
2020-02-25,Estonia,0,0
2020-02-26,Estonia,0,0
2020-02-27,Estonia,1,0
2020-02-28,Estonia,1,0
2020-02-29,Estonia,1,0
2020-03-01,Estonia,1,0
2020-03-02,Estonia,1,0
2020-03-03,Estonia,2,0
2020-03-04,Estonia,2,0
2020-03-05,Estonia,3,0
2020-03-06,Estonia,10,0
2020-03-07,Estonia,10,0
2020-03-08,Estonia,10,0
2020-03-09,Estonia,10,0
2020-03-10,Estonia,12,0
2020-03-11,Estonia,16,0
2020-03-12,Estonia,16,0
2020-03-13,Estonia,79,0
2020-03-14,Estonia,115,0
2020-03-15,Estonia,171,0
2020-03-16,Estonia,205,0
2020-03-17,Estonia,225,0
2020-03-18,Estonia,258,0
2020-03-19,Estonia,267,0
2020-03-20,Estonia,283,0
2020-03-21,Estonia,306,0
2020-03-22,Estonia,326,0
2020-03-23,Estonia,352,0
2020-03-24,Estonia,369,0
2020-03-25,Estonia,404,1
2020-03-26,Estonia,538,1
2020-03-27,Estonia,575,1
2020-03-28,Estonia,645,1
2020-03-29,Estonia,679,3
2020-03-30,Estonia,715,3
2020-03-31,Estonia,745,4
2020-04-01,Estonia,779,5
2020-04-02,Estonia,858,11
2020-04-03,Estonia,961,12
2020-04-04,Estonia,1039,13
2020-04-05,Estonia,1097,15
2020-04-06,Estonia,1108,19
2020-04-07,Estonia,1149,21
2020-04-08,Estonia,1185,24
2020-04-09,Estonia,1207,24
2020-04-10,Estonia,1258,24
2020-04-11,Estonia,1304,24
2020-04-12,Estonia,1309,25
2020-04-13,Estonia,1332,28
2020-04-14,Estonia,1373,31
2020-04-15,Estonia,1400,35
2020-04-16,Estonia,1434,36
2020-04-17,Estonia,1459,38
2020-04-18,Estonia,1512,38
2020-04-19,Estonia,1528,40
2020-04-20,Estonia,1535,40
2020-04-21,Estonia,1552,43
2020-04-22,Estonia,1559,44
2020-04-23,Estonia,1592,45
2020-04-24,Estonia,1605,46
2020-04-25,Estonia,1635,46
2020-04-26,Estonia,1643,49
2020-04-27,Estonia,1647,50
2020-04-28,Estonia,1660,50
2020-04-29,Estonia,1666,50
2020-04-30,Estonia,1689,52
2020-05-01,Estonia,1694,52
2020-05-02,Estonia,1699,53
2020-05-03,Estonia,1700,55
2020-05-04,Estonia,1703,55
2020-05-05,Estonia,1711,55
2020-05-06,Estonia,1713,55
2020-05-07,Estonia,1720,56
2020-05-08,Estonia,1725,56
2020-05-09,Estonia,1733,60
2020-05-10,Estonia,1739,60
2020-05-11,Estonia,1741,61
2020-05-12,Estonia,1746,61
2020-05-13,Estonia,1751,61
2020-05-14,Estonia,1758,62
2020-01-22,Eswatini,0,0
2020-01-23,Eswatini,0,0
2020-01-24,Eswatini,0,0
2020-01-25,Eswatini,0,0
2020-01-26,Eswatini,0,0
2020-01-27,Eswatini,0,0
2020-01-28,Eswatini,0,0
2020-01-29,Eswatini,0,0
2020-01-30,Eswatini,0,0
2020-01-31,Eswatini,0,0
2020-02-01,Eswatini,0,0
2020-02-02,Eswatini,0,0
2020-02-03,Eswatini,0,0
2020-02-04,Eswatini,0,0
2020-02-05,Eswatini,0,0
2020-02-06,Eswatini,0,0
2020-02-07,Eswatini,0,0
2020-02-08,Eswatini,0,0
2020-02-09,Eswatini,0,0
2020-02-10,Eswatini,0,0
2020-02-11,Eswatini,0,0
2020-02-12,Eswatini,0,0
2020-02-13,Eswatini,0,0
2020-02-14,Eswatini,0,0
2020-02-15,Eswatini,0,0
2020-02-16,Eswatini,0,0
2020-02-17,Eswatini,0,0
2020-02-18,Eswatini,0,0
2020-02-19,Eswatini,0,0
2020-02-20,Eswatini,0,0
2020-02-21,Eswatini,0,0
2020-02-22,Eswatini,0,0
2020-02-23,Eswatini,0,0
2020-02-24,Eswatini,0,0
2020-02-25,Eswatini,0,0
2020-02-26,Eswatini,0,0
2020-02-27,Eswatini,0,0
2020-02-28,Eswatini,0,0
2020-02-29,Eswatini,0,0
2020-03-01,Eswatini,0,0
2020-03-02,Eswatini,0,0
2020-03-03,Eswatini,0,0
2020-03-04,Eswatini,0,0
2020-03-05,Eswatini,0,0
2020-03-06,Eswatini,0,0
2020-03-07,Eswatini,0,0
2020-03-08,Eswatini,0,0
2020-03-09,Eswatini,0,0
2020-03-10,Eswatini,0,0
2020-03-11,Eswatini,0,0
2020-03-12,Eswatini,0,0
2020-03-13,Eswatini,0,0
2020-03-14,Eswatini,1,0
2020-03-15,Eswatini,1,0
2020-03-16,Eswatini,1,0
2020-03-17,Eswatini,1,0
2020-03-18,Eswatini,1,0
2020-03-19,Eswatini,1,0
2020-03-20,Eswatini,1,0
2020-03-21,Eswatini,1,0
2020-03-22,Eswatini,4,0
2020-03-23,Eswatini,4,0
2020-03-24,Eswatini,4,0
2020-03-25,Eswatini,4,0
2020-03-26,Eswatini,6,0
2020-03-27,Eswatini,9,0
2020-03-28,Eswatini,9,0
2020-03-29,Eswatini,9,0
2020-03-30,Eswatini,9,0
2020-03-31,Eswatini,9,0
2020-04-01,Eswatini,9,0
2020-04-02,Eswatini,9,0
2020-04-03,Eswatini,9,0
2020-04-04,Eswatini,9,0
2020-04-05,Eswatini,9,0
2020-04-06,Eswatini,10,0
2020-04-07,Eswatini,10,0
2020-04-08,Eswatini,12,0
2020-04-09,Eswatini,12,0
2020-04-10,Eswatini,12,0
2020-04-11,Eswatini,12,0
2020-04-12,Eswatini,14,0
2020-04-13,Eswatini,15,0
2020-04-14,Eswatini,15,0
2020-04-15,Eswatini,15,0
2020-04-16,Eswatini,16,1
2020-04-17,Eswatini,16,1
2020-04-18,Eswatini,22,1
2020-04-19,Eswatini,22,1
2020-04-20,Eswatini,24,1
2020-04-21,Eswatini,31,1
2020-04-22,Eswatini,31,1
2020-04-23,Eswatini,31,1
2020-04-24,Eswatini,36,1
2020-04-25,Eswatini,56,1
2020-04-26,Eswatini,59,1
2020-04-27,Eswatini,65,1
2020-04-28,Eswatini,71,1
2020-04-29,Eswatini,91,1
2020-04-30,Eswatini,100,1
2020-05-01,Eswatini,106,1
2020-05-02,Eswatini,108,1
2020-05-03,Eswatini,112,1
2020-05-04,Eswatini,116,1
2020-05-05,Eswatini,119,1
2020-05-06,Eswatini,123,2
2020-05-07,Eswatini,153,2
2020-05-08,Eswatini,159,2
2020-05-09,Eswatini,163,2
2020-05-10,Eswatini,172,2
2020-05-11,Eswatini,175,2
2020-05-12,Eswatini,184,2
2020-05-13,Eswatini,187,2
2020-05-14,Eswatini,187,2
2020-01-22,Ethiopia,0,0
2020-01-23,Ethiopia,0,0
2020-01-24,Ethiopia,0,0
2020-01-25,Ethiopia,0,0
2020-01-26,Ethiopia,0,0
2020-01-27,Ethiopia,0,0
2020-01-28,Ethiopia,0,0
2020-01-29,Ethiopia,0,0
2020-01-30,Ethiopia,0,0
2020-01-31,Ethiopia,0,0
2020-02-01,Ethiopia,0,0
2020-02-02,Ethiopia,0,0
2020-02-03,Ethiopia,0,0
2020-02-04,Ethiopia,0,0
2020-02-05,Ethiopia,0,0
2020-02-06,Ethiopia,0,0
2020-02-07,Ethiopia,0,0
2020-02-08,Ethiopia,0,0
2020-02-09,Ethiopia,0,0
2020-02-10,Ethiopia,0,0
2020-02-11,Ethiopia,0,0
2020-02-12,Ethiopia,0,0
2020-02-13,Ethiopia,0,0
2020-02-14,Ethiopia,0,0
2020-02-15,Ethiopia,0,0
2020-02-16,Ethiopia,0,0
2020-02-17,Ethiopia,0,0
2020-02-18,Ethiopia,0,0
2020-02-19,Ethiopia,0,0
2020-02-20,Ethiopia,0,0
2020-02-21,Ethiopia,0,0
2020-02-22,Ethiopia,0,0
2020-02-23,Ethiopia,0,0
2020-02-24,Ethiopia,0,0
2020-02-25,Ethiopia,0,0
2020-02-26,Ethiopia,0,0
2020-02-27,Ethiopia,0,0
2020-02-28,Ethiopia,0,0
2020-02-29,Ethiopia,0,0
2020-03-01,Ethiopia,0,0
2020-03-02,Ethiopia,0,0
2020-03-03,Ethiopia,0,0
2020-03-04,Ethiopia,0,0
2020-03-05,Ethiopia,0,0
2020-03-06,Ethiopia,0,0
2020-03-07,Ethiopia,0,0
2020-03-08,Ethiopia,0,0
2020-03-09,Ethiopia,0,0
2020-03-10,Ethiopia,0,0
2020-03-11,Ethiopia,0,0
2020-03-12,Ethiopia,0,0
2020-03-13,Ethiopia,1,0
2020-03-14,Ethiopia,1,0
2020-03-15,Ethiopia,1,0
2020-03-16,Ethiopia,5,0
2020-03-17,Ethiopia,5,0
2020-03-18,Ethiopia,6,0
2020-03-19,Ethiopia,6,0
2020-03-20,Ethiopia,9,0
2020-03-21,Ethiopia,9,0
2020-03-22,Ethiopia,11,0
2020-03-23,Ethiopia,11,0
2020-03-24,Ethiopia,12,0
2020-03-25,Ethiopia,12,0
2020-03-26,Ethiopia,12,0
2020-03-27,Ethiopia,16,0
2020-03-28,Ethiopia,16,0
2020-03-29,Ethiopia,21,0
2020-03-30,Ethiopia,23,0
2020-03-31,Ethiopia,26,0
2020-04-01,Ethiopia,29,0
2020-04-02,Ethiopia,29,0
2020-04-03,Ethiopia,35,0
2020-04-04,Ethiopia,38,0
2020-04-05,Ethiopia,43,2
2020-04-06,Ethiopia,44,2
2020-04-07,Ethiopia,52,2
2020-04-08,Ethiopia,55,2
2020-04-09,Ethiopia,56,2
2020-04-10,Ethiopia,65,3
2020-04-11,Ethiopia,69,3
2020-04-12,Ethiopia,71,3
2020-04-13,Ethiopia,74,3
2020-04-14,Ethiopia,82,3
2020-04-15,Ethiopia,85,3
2020-04-16,Ethiopia,92,3
2020-04-17,Ethiopia,96,3
2020-04-18,Ethiopia,105,3
2020-04-19,Ethiopia,108,3
2020-04-20,Ethiopia,111,3
2020-04-21,Ethiopia,114,3
2020-04-22,Ethiopia,116,3
2020-04-23,Ethiopia,116,3
2020-04-24,Ethiopia,117,3
2020-04-25,Ethiopia,122,3
2020-04-26,Ethiopia,123,3
2020-04-27,Ethiopia,124,3
2020-04-28,Ethiopia,126,3
2020-04-29,Ethiopia,130,3
2020-04-30,Ethiopia,131,3
2020-05-01,Ethiopia,133,3
2020-05-02,Ethiopia,133,3
2020-05-03,Ethiopia,135,3
2020-05-04,Ethiopia,140,3
2020-05-05,Ethiopia,145,4
2020-05-06,Ethiopia,162,4
2020-05-07,Ethiopia,191,4
2020-05-08,Ethiopia,194,4
2020-05-09,Ethiopia,210,5
2020-05-10,Ethiopia,239,5
2020-05-11,Ethiopia,250,5
2020-05-12,Ethiopia,261,5
2020-05-13,Ethiopia,263,5
2020-05-14,Ethiopia,272,5
2020-01-22,Falkland Islands,0,0
2020-01-23,Falkland Islands,0,0
2020-01-24,Falkland Islands,0,0
2020-01-25,Falkland Islands,0,0
2020-01-26,Falkland Islands,0,0
2020-01-27,Falkland Islands,0,0
2020-01-28,Falkland Islands,0,0
2020-01-29,Falkland Islands,0,0
2020-01-30,Falkland Islands,0,0
2020-01-31,Falkland Islands,0,0
2020-02-01,Falkland Islands,0,0
2020-02-02,Falkland Islands,0,0
2020-02-03,Falkland Islands,0,0
2020-02-04,Falkland Islands,0,0
2020-02-05,Falkland Islands,0,0
2020-02-06,Falkland Islands,0,0
2020-02-07,Falkland Islands,0,0
2020-02-08,Falkland Islands,0,0
2020-02-09,Falkland Islands,0,0
2020-02-10,Falkland Islands,0,0
2020-02-11,Falkland Islands,0,0
2020-02-12,Falkland Islands,0,0
2020-02-13,Falkland Islands,0,0
2020-02-14,Falkland Islands,0,0
2020-02-15,Falkland Islands,0,0
2020-02-16,Falkland Islands,0,0
2020-02-17,Falkland Islands,0,0
2020-02-18,Falkland Islands,0,0
2020-02-19,Falkland Islands,0,0
2020-02-20,Falkland Islands,0,0
2020-02-21,Falkland Islands,0,0
2020-02-22,Falkland Islands,0,0
2020-02-23,Falkland Islands,0,0
2020-02-24,Falkland Islands,0,0
2020-02-25,Falkland Islands,0,0
2020-02-26,Falkland Islands,0,0
2020-02-27,Falkland Islands,0,0
2020-02-28,Falkland Islands,0,0
2020-02-29,Falkland Islands,0,0
2020-03-01,Falkland Islands,0,0
2020-03-02,Falkland Islands,0,0
2020-03-03,Falkland Islands,0,0
2020-03-04,Falkland Islands,0,0
2020-03-05,Falkland Islands,0,0
2020-03-06,Falkland Islands,0,0
2020-03-07,Falkland Islands,0,0
2020-03-08,Falkland Islands,0,0
2020-03-09,Falkland Islands,0,0
2020-03-10,Falkland Islands,0,0
2020-03-11,Falkland Islands,0,0
2020-03-12,Falkland Islands,0,0
2020-03-13,Falkland Islands,0,0
2020-03-14,Falkland Islands,0,0
2020-03-15,Falkland Islands,0,0
2020-03-16,Falkland Islands,0,0
2020-03-17,Falkland Islands,0,0
2020-03-18,Falkland Islands,0,0
2020-03-19,Falkland Islands,0,0
2020-03-20,Falkland Islands,0,0
2020-03-21,Falkland Islands,0,0
2020-03-22,Falkland Islands,0,0
2020-03-23,Falkland Islands,0,0
2020-03-24,Falkland Islands,0,0
2020-03-25,Falkland Islands,0,0
2020-03-26,Falkland Islands,0,0
2020-03-27,Falkland Islands,0,0
2020-03-28,Falkland Islands,0,0
2020-03-29,Falkland Islands,0,0
2020-03-30,Falkland Islands,0,0
2020-03-31,Falkland Islands,0,0
2020-04-01,Falkland Islands,0,0
2020-04-02,Falkland Islands,0,0
2020-04-03,Falkland Islands,0,0
2020-04-04,Falkland Islands,1,0
2020-04-05,Falkland Islands,2,0
2020-04-06,Falkland Islands,2,0
2020-04-07,Falkland Islands,2,0
2020-04-08,Falkland Islands,5,0
2020-04-09,Falkland Islands,5,0
2020-04-10,Falkland Islands,5,0
2020-04-11,Falkland Islands,5,0
2020-04-12,Falkland Islands,5,0
2020-04-13,Falkland Islands,5,0
2020-04-14,Falkland Islands,11,0
2020-04-15,Falkland Islands,11,0
2020-04-16,Falkland Islands,11,0
2020-04-17,Falkland Islands,11,0
2020-04-18,Falkland Islands,11,0
2020-04-19,Falkland Islands,11,0
2020-04-20,Falkland Islands,11,0
2020-04-21,Falkland Islands,11,0
2020-04-22,Falkland Islands,11,0
2020-04-23,Falkland Islands,12,0
2020-04-24,Falkland Islands,13,0
2020-04-25,Falkland Islands,13,0
2020-04-26,Falkland Islands,13,0
2020-04-27,Falkland Islands,13,0
2020-04-28,Falkland Islands,13,0
2020-04-29,Falkland Islands,13,0
2020-04-30,Falkland Islands,13,0
2020-05-01,Falkland Islands,13,0
2020-05-02,Falkland Islands,13,0
2020-05-03,Falkland Islands,13,0
2020-05-04,Falkland Islands,13,0
2020-05-05,Falkland Islands,13,0
2020-05-06,Falkland Islands,13,0
2020-05-07,Falkland Islands,13,0
2020-05-08,Falkland Islands,13,0
2020-05-09,Falkland Islands,13,0
2020-05-10,Falkland Islands,13,0
2020-05-11,Falkland Islands,13,0
2020-05-12,Falkland Islands,13,0
2020-05-13,Falkland Islands,13,0
2020-05-14,Falkland Islands,13,0
2020-01-22,Faroe Islands,0,0
2020-01-23,Faroe Islands,0,0
2020-01-24,Faroe Islands,0,0
2020-01-25,Faroe Islands,0,0
2020-01-26,Faroe Islands,0,0
2020-01-27,Faroe Islands,0,0
2020-01-28,Faroe Islands,0,0
2020-01-29,Faroe Islands,0,0
2020-01-30,Faroe Islands,0,0
2020-01-31,Faroe Islands,0,0
2020-02-01,Faroe Islands,0,0
2020-02-02,Faroe Islands,0,0
2020-02-03,Faroe Islands,0,0
2020-02-04,Faroe Islands,0,0
2020-02-05,Faroe Islands,0,0
2020-02-06,Faroe Islands,0,0
2020-02-07,Faroe Islands,0,0
2020-02-08,Faroe Islands,0,0
2020-02-09,Faroe Islands,0,0
2020-02-10,Faroe Islands,0,0
2020-02-11,Faroe Islands,0,0
2020-02-12,Faroe Islands,0,0
2020-02-13,Faroe Islands,0,0
2020-02-14,Faroe Islands,0,0
2020-02-15,Faroe Islands,0,0
2020-02-16,Faroe Islands,0,0
2020-02-17,Faroe Islands,0,0
2020-02-18,Faroe Islands,0,0
2020-02-19,Faroe Islands,0,0
2020-02-20,Faroe Islands,0,0
2020-02-21,Faroe Islands,0,0
2020-02-22,Faroe Islands,0,0
2020-02-23,Faroe Islands,0,0
2020-02-24,Faroe Islands,0,0
2020-02-25,Faroe Islands,0,0
2020-02-26,Faroe Islands,0,0
2020-02-27,Faroe Islands,0,0
2020-02-28,Faroe Islands,0,0
2020-02-29,Faroe Islands,0,0
2020-03-01,Faroe Islands,0,0
2020-03-02,Faroe Islands,0,0
2020-03-03,Faroe Islands,0,0
2020-03-04,Faroe Islands,1,0
2020-03-05,Faroe Islands,1,0
2020-03-06,Faroe Islands,1,0
2020-03-07,Faroe Islands,1,0
2020-03-08,Faroe Islands,2,0
2020-03-09,Faroe Islands,2,0
2020-03-10,Faroe Islands,2,0
2020-03-11,Faroe Islands,2,0
2020-03-12,Faroe Islands,2,0
2020-03-13,Faroe Islands,3,0
2020-03-14,Faroe Islands,9,0
2020-03-15,Faroe Islands,11,0
2020-03-16,Faroe Islands,18,0
2020-03-17,Faroe Islands,47,0
2020-03-18,Faroe Islands,58,0
2020-03-19,Faroe Islands,72,0
2020-03-20,Faroe Islands,80,0
2020-03-21,Faroe Islands,92,0
2020-03-22,Faroe Islands,115,0
2020-03-23,Faroe Islands,118,0
2020-03-24,Faroe Islands,122,0
2020-03-25,Faroe Islands,132,0
2020-03-26,Faroe Islands,140,0
2020-03-27,Faroe Islands,144,0
2020-03-28,Faroe Islands,155,0
2020-03-29,Faroe Islands,159,0
2020-03-30,Faroe Islands,168,0
2020-03-31,Faroe Islands,169,0
2020-04-01,Faroe Islands,173,0
2020-04-02,Faroe Islands,177,0
2020-04-03,Faroe Islands,179,0
2020-04-04,Faroe Islands,181,0
2020-04-05,Faroe Islands,181,0
2020-04-06,Faroe Islands,183,0
2020-04-07,Faroe Islands,184,0
2020-04-08,Faroe Islands,184,0
2020-04-09,Faroe Islands,184,0
2020-04-10,Faroe Islands,184,0
2020-04-11,Faroe Islands,184,0
2020-04-12,Faroe Islands,184,0
2020-04-13,Faroe Islands,184,0
2020-04-14,Faroe Islands,184,0
2020-04-15,Faroe Islands,184,0
2020-04-16,Faroe Islands,184,0
2020-04-17,Faroe Islands,184,0
2020-04-18,Faroe Islands,184,0
2020-04-19,Faroe Islands,185,0
2020-04-20,Faroe Islands,185,0
2020-04-21,Faroe Islands,185,0
2020-04-22,Faroe Islands,185,0
2020-04-23,Faroe Islands,187,0
2020-04-24,Faroe Islands,187,0
2020-04-25,Faroe Islands,187,0
2020-04-26,Faroe Islands,187,0
2020-04-27,Faroe Islands,187,0
2020-04-28,Faroe Islands,187,0
2020-04-29,Faroe Islands,187,0
2020-04-30,Faroe Islands,187,0
2020-05-01,Faroe Islands,187,0
2020-05-02,Faroe Islands,187,0
2020-05-03,Faroe Islands,187,0
2020-05-04,Faroe Islands,187,0
2020-05-05,Faroe Islands,187,0
2020-05-06,Faroe Islands,187,0
2020-05-07,Faroe Islands,187,0
2020-05-08,Faroe Islands,187,0
2020-05-09,Faroe Islands,187,0
2020-05-10,Faroe Islands,187,0
2020-05-11,Faroe Islands,187,0
2020-05-12,Faroe Islands,187,0
2020-05-13,Faroe Islands,187,0
2020-05-14,Faroe Islands,187,0
2020-01-22,Fiji,0,0
2020-01-23,Fiji,0,0
2020-01-24,Fiji,0,0
2020-01-25,Fiji,0,0
2020-01-26,Fiji,0,0
2020-01-27,Fiji,0,0
2020-01-28,Fiji,0,0
2020-01-29,Fiji,0,0
2020-01-30,Fiji,0,0
2020-01-31,Fiji,0,0
2020-02-01,Fiji,0,0
2020-02-02,Fiji,0,0
2020-02-03,Fiji,0,0
2020-02-04,Fiji,0,0
2020-02-05,Fiji,0,0
2020-02-06,Fiji,0,0
2020-02-07,Fiji,0,0
2020-02-08,Fiji,0,0
2020-02-09,Fiji,0,0
2020-02-10,Fiji,0,0
2020-02-11,Fiji,0,0
2020-02-12,Fiji,0,0
2020-02-13,Fiji,0,0
2020-02-14,Fiji,0,0
2020-02-15,Fiji,0,0
2020-02-16,Fiji,0,0
2020-02-17,Fiji,0,0
2020-02-18,Fiji,0,0
2020-02-19,Fiji,0,0
2020-02-20,Fiji,0,0
2020-02-21,Fiji,0,0
2020-02-22,Fiji,0,0
2020-02-23,Fiji,0,0
2020-02-24,Fiji,0,0
2020-02-25,Fiji,0,0
2020-02-26,Fiji,0,0
2020-02-27,Fiji,0,0
2020-02-28,Fiji,0,0
2020-02-29,Fiji,0,0
2020-03-01,Fiji,0,0
2020-03-02,Fiji,0,0
2020-03-03,Fiji,0,0
2020-03-04,Fiji,0,0
2020-03-05,Fiji,0,0
2020-03-06,Fiji,0,0
2020-03-07,Fiji,0,0
2020-03-08,Fiji,0,0
2020-03-09,Fiji,0,0
2020-03-10,Fiji,0,0
2020-03-11,Fiji,0,0
2020-03-12,Fiji,0,0
2020-03-13,Fiji,0,0
2020-03-14,Fiji,0,0
2020-03-15,Fiji,0,0
2020-03-16,Fiji,0,0
2020-03-17,Fiji,0,0
2020-03-18,Fiji,0,0
2020-03-19,Fiji,1,0
2020-03-20,Fiji,1,0
2020-03-21,Fiji,1,0
2020-03-22,Fiji,2,0
2020-03-23,Fiji,3,0
2020-03-24,Fiji,4,0
2020-03-25,Fiji,5,0
2020-03-26,Fiji,5,0
2020-03-27,Fiji,5,0
2020-03-28,Fiji,5,0
2020-03-29,Fiji,5,0
2020-03-30,Fiji,5,0
2020-03-31,Fiji,5,0
2020-04-01,Fiji,5,0
2020-04-02,Fiji,7,0
2020-04-03,Fiji,7,0
2020-04-04,Fiji,12,0
2020-04-05,Fiji,12,0
2020-04-06,Fiji,14,0
2020-04-07,Fiji,15,0
2020-04-08,Fiji,15,0
2020-04-09,Fiji,15,0
2020-04-10,Fiji,16,0
2020-04-11,Fiji,16,0
2020-04-12,Fiji,16,0
2020-04-13,Fiji,16,0
2020-04-14,Fiji,16,0
2020-04-15,Fiji,16,0
2020-04-16,Fiji,17,0
2020-04-17,Fiji,17,0
2020-04-18,Fiji,17,0
2020-04-19,Fiji,17,0
2020-04-20,Fiji,18,0
2020-04-21,Fiji,18,0
2020-04-22,Fiji,18,0
2020-04-23,Fiji,18,0
2020-04-24,Fiji,18,0
2020-04-25,Fiji,18,0
2020-04-26,Fiji,18,0
2020-04-27,Fiji,18,0
2020-04-28,Fiji,18,0
2020-04-29,Fiji,18,0
2020-04-30,Fiji,18,0
2020-05-01,Fiji,18,0
2020-05-02,Fiji,18,0
2020-05-03,Fiji,18,0
2020-05-04,Fiji,18,0
2020-05-05,Fiji,18,0
2020-05-06,Fiji,18,0
2020-05-07,Fiji,18,0
2020-05-08,Fiji,18,0
2020-05-09,Fiji,18,0
2020-05-10,Fiji,18,0
2020-05-11,Fiji,18,0
2020-05-12,Fiji,18,0
2020-05-13,Fiji,18,0
2020-05-14,Fiji,18,0
2020-01-22,Finland,0,0
2020-01-23,Finland,0,0
2020-01-24,Finland,0,0
2020-01-25,Finland,0,0
2020-01-26,Finland,0,0
2020-01-27,Finland,0,0
2020-01-28,Finland,0,0
2020-01-29,Finland,1,0
2020-01-30,Finland,1,0
2020-01-31,Finland,1,0
2020-02-01,Finland,1,0
2020-02-02,Finland,1,0
2020-02-03,Finland,1,0
2020-02-04,Finland,1,0
2020-02-05,Finland,1,0
2020-02-06,Finland,1,0
2020-02-07,Finland,1,0
2020-02-08,Finland,1,0
2020-02-09,Finland,1,0
2020-02-10,Finland,1,0
2020-02-11,Finland,1,0
2020-02-12,Finland,1,0
2020-02-13,Finland,1,0
2020-02-14,Finland,1,0
2020-02-15,Finland,1,0
2020-02-16,Finland,1,0
2020-02-17,Finland,1,0
2020-02-18,Finland,1,0
2020-02-19,Finland,1,0
2020-02-20,Finland,1,0
2020-02-21,Finland,1,0
2020-02-22,Finland,1,0
2020-02-23,Finland,1,0
2020-02-24,Finland,1,0
2020-02-25,Finland,1,0
2020-02-26,Finland,2,0
2020-02-27,Finland,2,0
2020-02-28,Finland,2,0
2020-02-29,Finland,3,0
2020-03-01,Finland,6,0
2020-03-02,Finland,6,0
2020-03-03,Finland,6,0
2020-03-04,Finland,6,0
2020-03-05,Finland,12,0
2020-03-06,Finland,15,0
2020-03-07,Finland,15,0
2020-03-08,Finland,23,0
2020-03-09,Finland,30,0
2020-03-10,Finland,40,0
2020-03-11,Finland,59,0
2020-03-12,Finland,59,0
2020-03-13,Finland,155,0
2020-03-14,Finland,225,0
2020-03-15,Finland,244,0
2020-03-16,Finland,277,0
2020-03-17,Finland,321,0
2020-03-18,Finland,336,0
2020-03-19,Finland,400,0
2020-03-20,Finland,450,0
2020-03-21,Finland,523,1
2020-03-22,Finland,626,1
2020-03-23,Finland,700,1
2020-03-24,Finland,792,1
2020-03-25,Finland,880,3
2020-03-26,Finland,958,5
2020-03-27,Finland,1041,7
2020-03-28,Finland,1167,9
2020-03-29,Finland,1240,11
2020-03-30,Finland,1352,13
2020-03-31,Finland,1418,17
2020-04-01,Finland,1446,17
2020-04-02,Finland,1518,19
2020-04-03,Finland,1615,20
2020-04-04,Finland,1882,25
2020-04-05,Finland,1927,28
2020-04-06,Finland,2176,27
2020-04-07,Finland,2308,34
2020-04-08,Finland,2487,40
2020-04-09,Finland,2605,42
2020-04-10,Finland,2769,48
2020-04-11,Finland,2905,49
2020-04-12,Finland,2974,56
2020-04-13,Finland,3064,59
2020-04-14,Finland,3161,64
2020-04-15,Finland,3237,72
2020-04-16,Finland,3369,75
2020-04-17,Finland,3489,82
2020-04-18,Finland,3681,90
2020-04-19,Finland,3783,94
2020-04-20,Finland,3868,98
2020-04-21,Finland,4014,141
2020-04-22,Finland,4129,149
2020-04-23,Finland,4284,172
2020-04-24,Finland,4395,177
2020-04-25,Finland,4475,186
2020-04-26,Finland,4576,190
2020-04-27,Finland,4695,193
2020-04-28,Finland,4740,199
2020-04-29,Finland,4906,206
2020-04-30,Finland,4995,211
2020-05-01,Finland,5051,218
2020-05-02,Finland,5176,220
2020-05-03,Finland,5254,230
2020-05-04,Finland,5327,240
2020-05-05,Finland,5412,246
2020-05-06,Finland,5573,252
2020-05-07,Finland,5673,255
2020-05-08,Finland,5738,260
2020-05-09,Finland,5880,265
2020-05-10,Finland,5962,267
2020-05-11,Finland,5984,271
2020-05-12,Finland,6003,275
2020-05-13,Finland,6054,284
2020-05-14,Finland,6145,287
2020-01-22,France,0,0
2020-01-23,France,0,0
2020-01-24,France,2,0
2020-01-25,France,3,0
2020-01-26,France,3,0
2020-01-27,France,3,0
2020-01-28,France,4,0
2020-01-29,France,5,0
2020-01-30,France,5,0
2020-01-31,France,5,0
2020-02-01,France,6,0
2020-02-02,France,6,0
2020-02-03,France,6,0
2020-02-04,France,6,0
2020-02-05,France,6,0
2020-02-06,France,6,0
2020-02-07,France,6,0
2020-02-08,France,11,0
2020-02-09,France,11,0
2020-02-10,France,11,0
